,ensembl_gene_id,small_mol_druggable,accession,canonical_smiles,target_chembl_id_x,Unnamed: 0,px_number,domain_id,ensemble,tractable,druggable,target_name,max_phase,target_chembl_id_y,pref_name,moa_chembl,site_id,target_type,Bucket_1,Bucket_2,Bucket_3,Bucket_4,Bucket_5,Bucket_6,Bucket_7,Bucket_8,Bucket_sum,Top_bucket
5719,ENSG00000225914,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5720,ENSG00000225920,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5721,ENSG00000225930,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5722,ENSG00000225936,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5723,ENSG00000225938,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5724,ENSG00000225953,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5725,ENSG00000225964,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5726,ENSG00000226004,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5727,ENSG00000226012,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5728,ENSG00000226022,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5729,ENSG00000226124,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5730,ENSG00000226137,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5731,ENSG00000226145,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5732,ENSG00000226179,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5733,ENSG00000226181,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5734,ENSG00000226233,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5735,ENSG00000226237,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5736,ENSG00000226242,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5737,ENSG00000226272,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5738,ENSG00000226278,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5739,ENSG00000226287,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5740,ENSG00000226306,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5741,ENSG00000226312,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5742,ENSG00000226321,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5743,ENSG00000226375,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5744,ENSG00000226386,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5745,ENSG00000226394,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5746,ENSG00000226397,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5747,ENSG00000226406,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5748,ENSG00000226419,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5749,ENSG00000226450,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5750,ENSG00000226469,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5751,ENSG00000226490,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5752,ENSG00000226496,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5753,ENSG00000226549,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5754,ENSG00000226562,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5755,ENSG00000226582,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5756,ENSG00000226608,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5757,ENSG00000226629,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5758,ENSG00000226644,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5759,ENSG00000226670,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5760,ENSG00000226690,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5761,ENSG00000226703,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5762,ENSG00000226733,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5763,ENSG00000226738,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5764,ENSG00000226751,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5765,ENSG00000226752,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5766,ENSG00000226777,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5767,ENSG00000226789,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5768,ENSG00000226856,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5769,ENSG00000226864,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5770,ENSG00000226869,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5771,ENSG00000226942,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5772,ENSG00000226948,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5773,ENSG00000226950,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5774,ENSG00000226983,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5775,ENSG00000226986,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5776,ENSG00000227017,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5777,ENSG00000227028,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5778,ENSG00000227036,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5779,ENSG00000227039,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5780,ENSG00000227105,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5781,ENSG00000227121,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5782,ENSG00000227165,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5783,ENSG00000227188,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5784,ENSG00000227191,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5785,ENSG00000227195,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5786,ENSG00000227199,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5787,ENSG00000227224,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5788,ENSG00000227238,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5789,ENSG00000227242,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5790,ENSG00000227248,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5791,ENSG00000227372,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5792,ENSG00000227388,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5793,ENSG00000227392,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5794,ENSG00000227403,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5795,ENSG00000227418,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5796,ENSG00000227456,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5797,ENSG00000227502,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5798,ENSG00000227557,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5799,ENSG00000227579,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5800,ENSG00000227586,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5801,ENSG00000227619,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5802,ENSG00000227640,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5803,ENSG00000227674,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5804,ENSG00000227704,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5805,ENSG00000227713,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5806,ENSG00000227721,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5807,ENSG00000227730,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5808,ENSG00000227744,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5809,ENSG00000227766,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5810,ENSG00000227802,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5811,ENSG00000227809,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5812,ENSG00000227811,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5813,ENSG00000227827,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5814,ENSG00000227851,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5815,ENSG00000227946,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5816,ENSG00000227953,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5817,ENSG00000227970,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5818,ENSG00000227986,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5819,ENSG00000228033,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5820,ENSG00000228037,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5821,ENSG00000228065,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5822,ENSG00000228076,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5823,ENSG00000228106,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5824,ENSG00000228135,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5825,ENSG00000228166,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5826,ENSG00000228201,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5827,ENSG00000228223,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5828,ENSG00000228224,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5829,ENSG00000228261,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5830,ENSG00000228314,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5831,ENSG00000228315,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5832,ENSG00000228318,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5833,ENSG00000228340,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5834,ENSG00000228382,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5835,ENSG00000228399,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5836,ENSG00000228412,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5837,ENSG00000228434,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5838,ENSG00000228450,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5839,ENSG00000228495,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5840,ENSG00000228496,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5841,ENSG00000228506,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5842,ENSG00000228526,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5843,ENSG00000228536,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5844,ENSG00000228547,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5845,ENSG00000228559,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5846,ENSG00000228570,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5847,ENSG00000228600,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5848,ENSG00000228630,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5849,ENSG00000228639,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5850,ENSG00000228649,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5851,ENSG00000228655,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5852,ENSG00000228661,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5853,ENSG00000228695,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5854,ENSG00000228705,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5855,ENSG00000228742,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5856,ENSG00000228748,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5857,ENSG00000228768,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5858,ENSG00000228794,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5859,ENSG00000228835,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5860,ENSG00000228839,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5861,ENSG00000228868,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5862,ENSG00000228915,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5863,ENSG00000228933,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5864,ENSG00000228974,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5865,ENSG00000229028,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5866,ENSG00000229035,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5867,ENSG00000229051,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5868,ENSG00000229054,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5869,ENSG00000229056,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5870,ENSG00000229092,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5871,ENSG00000229116,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5872,ENSG00000229140,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5873,ENSG00000229152,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5874,ENSG00000229153,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5875,ENSG00000229191,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5876,ENSG00000229213,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5877,ENSG00000229236,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5878,ENSG00000229267,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5879,ENSG00000229305,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5880,ENSG00000229358,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5881,ENSG00000229384,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5882,ENSG00000229385,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5883,ENSG00000229390,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5884,ENSG00000229391,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5885,ENSG00000229413,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5886,ENSG00000229503,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5887,ENSG00000229512,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5888,ENSG00000229560,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5889,ENSG00000229586,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5890,ENSG00000229619,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5891,ENSG00000229644,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5892,ENSG00000229656,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5893,ENSG00000229677,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5894,ENSG00000229689,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5895,ENSG00000229692,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5896,ENSG00000229715,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5897,ENSG00000229754,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5898,ENSG00000229761,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5899,ENSG00000229771,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5900,ENSG00000229807,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5901,ENSG00000229847,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5902,ENSG00000229905,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5903,ENSG00000229909,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5904,ENSG00000229932,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5905,ENSG00000229953,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5906,ENSG00000229961,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5907,ENSG00000229988,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5908,ENSG00000230006,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5909,ENSG00000230011,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5910,ENSG00000230022,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5911,ENSG00000230037,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5912,ENSG00000230061,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5913,ENSG00000230068,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5914,ENSG00000230082,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5915,ENSG00000230087,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5916,ENSG00000230148,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5917,ENSG00000230191,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5918,ENSG00000230202,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5919,ENSG00000230204,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5920,ENSG00000230223,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5921,ENSG00000230269,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5922,ENSG00000230314,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5923,ENSG00000230316,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5924,ENSG00000230366,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5925,ENSG00000230409,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5926,ENSG00000230438,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5927,ENSG00000230454,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5928,ENSG00000230457,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5929,ENSG00000230551,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5930,ENSG00000230590,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5931,ENSG00000230592,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5932,ENSG00000230597,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
5933,ENSG00000230606,,,,,,,,-1.0,,,,,,"(nan,)","(nan,)",,,0,0,0,0,0,0,0,0,0,10
